road,point,traffic_percent,hour,currentSpeed,freeFlowSpeed 
Camden Valley Way Southbound,"-34.0297,150.82413",0.0,06:30,106,106
Camden Valley Way Southbound,"-34.04615,150.81933",0.0,06:30,106,106
Camden Valley Way Southbound,"-34.05463,150.80402",0.0,06:30,106,106
Camden Valley Way Southbound,"-34.05997,150.78905",0.0,06:30,70,70
Camden Valley Way Southbound,"-34.06385,150.78506",0.0,06:30,70,70
Camden Valley Way Southbound,"-34.06194,150.78518",25.86206896551724,06:30,43,58
Camden Valley Way Southbound,"-34.05627,150.77738",0.0,06:30,74,74
Camden Valley Way Southbound,"-34.05294,150.76978",0.0,06:30,67,67
Camden Valley Way Southbound,"-34.04699,150.76016",0.0,06:30,75,75
Camden Valley Way Southbound,"-34.04154,150.74838",0.0,06:30,75,75
Camden Valley Way Southbound,"-34.03972,150.73849",0.0,06:30,43,43
Camden Valley Way Southbound,"-34.04201,150.73104",0.0,06:30,57,57
Camden Valley Way Southbound,"-34.04334,150.72677",0.0,06:30,57,57
Camden Valley Way Southbound,"-34.04739,150.71745",0.0,06:30,56,56
Camden Valley Way Southbound,"-34.05217,150.70991",0.0,06:30,56,56
Sunnyholt Road Northbound,"-33.77026,150.91197",0.0,06:30,34,34
Sunnyholt Road Northbound,"-33.76497,150.91281",0.0,06:30,32,32
Sunnyholt Road Northbound,"-33.75653,150.91455",0.0,06:30,55,55
Sunnyholt Road Northbound,"-33.75087,150.91567",0.0,06:30,44,44
Sunnyholt Road Northbound,"-33.7427,150.91713",0.0,06:30,47,47
Sunnyholt Road Northbound,"-33.73711,150.9184",0.0,06:30,60,60
Sunnyholt Road Northbound,"-33.7289,150.92255",36.73469387755102,06:30,31,49
Sunnyholt Road Northbound,"-33.72465,150.92839",0.0,06:30,66,66
Sunnyholt Road Northbound,"-33.72076,150.93618",57.14285714285714,06:30,12,28
Sunnyholt Road Southbound,"-33.72173,150.93187",0.0,06:30,62,62
Sunnyholt Road Southbound,"-33.72803,150.924",8.771929824561408,06:30,52,57
Sunnyholt Road Southbound,"-33.73481,150.91967",28.888888888888886,06:30,32,45
Sunnyholt Road Southbound,"-33.74013,150.9176",0.0,06:30,43,43
Sunnyholt Road Southbound,"-33.74782,150.91641",0.0,06:30,55,55
Sunnyholt Road Southbound,"-33.75459,150.91503",0.0,06:30,55,55
Sunnyholt Road Southbound,"-33.76263,150.91352",0.0,06:30,44,44
Sunnyholt Road Southbound,"-33.76971,150.9122",0.0,06:30,44,44
O'riordan Street northbound,"-33.9285,151.18708",0.0,06:30,37,37
O'riordan Street northbound,"-33.92426,151.19055",26.66666666666667,06:30,22,30
O'riordan Street northbound,"-33.91895,151.19291",0.0,06:30,44,44
O'riordan Street northbound,"-33.91335,151.19641",0.0,06:30,44,44
O'riordan Street northbound,"-33.90554,151.20279",0.0,06:30,32,32
O'riordan Street southbound,"-33.9162,151.19465",18.918918918918916,06:30,30,37
O'riordan Street southbound,"-33.92086,151.19176",18.918918918918916,06:30,30,37
O'riordan Street southbound,"-33.92586,151.18911",0.0,06:30,38,38
O'riordan Street southbound,"-33.93032,151.18673",0.0,06:30,39,39
head street nortbound,"-37.89202,144.99303",0.0,06:30,48,48
head street nortbound,"-37.89282,144.99973",0.0,06:30,33,33
head street southbound,"-37.89295,145.00028",0.0,06:30,33,33
head street southbound,"-37.89252,144.99672",0.0,06:30,46,46
head street southbound,"-37.89118,144.98588",0.0,06:30,54,54
putty road northbound,"-32.57418,151.16283",0.0,06:30,82,82
putty road northbound,"-32.59086,151.14878",0.0,06:30,82,82
putty road northbound,"-32.60715,151.14696",0.0,06:30,93,93
putty road northbound,"-32.61998,151.14607",0.0,06:30,82,82
putty road northbound,"-32.62536,151.13384",0.0,06:30,87,87
putty road northbound,"-32.6226,151.12372",0.0,06:30,95,95
putty road northbound,"-32.61819,151.11234",0.0,06:30,95,95
putty road northbound,"-32.61754,151.10325",0.0,06:30,93,93
putty road northbound,"-32.61933,151.09689",0.0,06:30,90,90
putty road northbound,"-32.63105,151.09461",0.0,06:30,90,90
putty road northbound,"-32.63295,151.06201",0.0,06:30,91,91
putty road northbound,"-32.64071,151.04879",0.0,06:30,91,91
putty road northbound,"-32.65013,151.02306",0.0,06:30,90,90
putty road northbound,"-32.65337,151.02135",0.0,06:30,90,90
putty road northbound,"-32.65998,151.0268",0.0,06:30,90,90
putty road northbound,"-32.67639,151.02263",0.0,06:30,90,90
putty road northbound,"-32.68765,151.01025",0.0,06:30,91,91
putty road northbound,"-32.6957,151.00332",0.0,06:30,77,77
putty road northbound,"-32.69455,150.98402",0.0,06:30,77,77
putty road northbound,"-32.69997,150.97072",0.0,06:30,78,78
putty road northbound,"-32.70417,150.95436",0.0,06:30,78,78
putty road northbound,"-32.70993,150.94861",0.0,06:30,77,77
putty road northbound,"-32.71578,150.94692",0.0,06:30,78,78
putty road northbound,"-32.72099,150.94474",0.0,06:30,77,77
putty road northbound,"-32.72591,150.94493",0.0,06:30,78,78
putty road northbound,"-32.73286,150.94042",0.0,06:30,78,78
putty road northbound,"-32.73815,150.93868",0.0,06:30,77,77
putty road northbound,"-32.74091,150.93339",0.0,06:30,77,77
putty road northbound,"-32.74441,150.93138",0.0,06:30,77,77
putty road northbound,"-32.74454,150.92581",0.0,06:30,77,77
putty road northbound,"-32.74872,150.92278",0.0,06:30,78,78
putty road northbound,"-32.75124,150.92147",0.0,06:30,77,77
putty road northbound,"-32.75468,150.92286",0.0,06:30,78,78
putty road northbound,"-32.75703,150.92448",0.0,06:30,77,77
putty road northbound,"-32.76121,150.92462",0.0,06:30,78,78
putty road northbound,"-32.76569,150.92481",0.0,06:30,77,77
putty road northbound,"-32.76919,150.92267",0.0,06:30,78,78
putty road northbound,"-32.77154,150.92106",0.0,06:30,77,77
putty road northbound,"-32.77499,150.9186",0.0,06:30,77,77
putty road northbound,"-32.77649,150.91624",0.0,06:30,77,77
putty road northbound,"-32.77759,150.91288",0.0,06:30,77,77
putty road northbound,"-32.77895,150.909",0.0,06:30,77,77
putty road northbound,"-32.77874,150.90484",0.0,06:30,78,78
putty road northbound,"-32.78361,150.89846",0.0,06:30,77,77
putty road northbound,"-32.78918,150.89949",0.0,06:30,78,78
putty road northbound,"-32.79317,150.90057",0.0,06:30,78,78
putty road northbound,"-32.79625,150.90066",0.0,06:30,78,78
putty road northbound,"-32.79853,150.89973",0.0,06:30,78,78
putty road northbound,"-32.80232,150.90132",0.0,06:30,77,77
putty road northbound,"-32.80276,150.89847",0.0,06:30,78,78
putty road northbound,"-32.80591,150.90159",0.0,06:30,77,77
putty road northbound,"-32.80699,150.89843",0.0,06:30,78,78
putty road northbound,"-32.80769,150.89667",0.0,06:30,77,77
putty road northbound,"-32.81231,150.8887",0.0,06:30,78,78
putty road northbound,"-32.81469,150.8795",0.0,06:30,77,77
putty road northbound,"-32.81393,150.87226",0.0,06:30,77,77
putty road northbound,"-32.81697,150.86711",0.0,06:30,77,77
putty road northbound,"-32.8263,150.86094",0.0,06:30,77,77
putty road northbound,"-32.83323,150.8535",0.0,06:30,77,77
putty road northbound,"-32.83747,150.85092",0.0,06:30,78,78
putty road northbound,"-32.84018,150.84406",0.0,06:30,78,78
putty road northbound,"-32.84525,150.83491",0.0,06:30,77,77
putty road northbound,"-32.8558,150.82767",0.0,06:30,77,77
putty road northbound,"-32.86665,150.82521",0.0,06:30,77,77
putty road northbound,"-32.87553,150.81569",0.0,06:30,77,77
putty road northbound,"-32.87579,150.79759",0.0,06:30,78,78
putty road northbound,"-32.87912,150.79114",0.0,06:30,86,86
putty road northbound,"-32.88059,150.78476",0.0,06:30,92,92
putty road northbound,"-32.88181,150.77702",0.0,06:30,92,92
putty road northbound,"-32.88658,150.77095",0.0,06:30,86,86
putty road northbound,"-32.89916,150.7581",0.0,06:30,86,86
putty road northbound,"-32.90989,150.74838",0.0,06:30,92,92
putty road northbound,"-32.91732,150.73185",0.0,06:30,92,92
putty road northbound,"-32.9184,150.72557",0.0,06:30,86,86
putty road northbound,"-32.92582,150.71548",0.0,06:30,92,92
putty road northbound,"-32.92614,150.7036",0.0,06:30,86,86
putty road northbound,"-32.92871,150.69699",0.0,06:30,86,86
putty road northbound,"-32.93007,150.7",0.0,06:30,92,92
putty road northbound,"-32.9333,150.69846",0.0,06:30,92,92
putty road northbound,"-32.94082,150.70196",0.0,06:30,92,92
putty road northbound,"-32.94509,150.7004",0.0,06:30,92,92
putty road northbound,"-32.95183,150.69495",0.0,06:30,86,86
putty road northbound,"-32.96443,150.6899",0.0,06:30,92,92
putty road northbound,"-32.97247,150.68847",0.0,06:30,92,92
putty road northbound,"-32.97892,150.68724",0.0,06:30,92,92
putty road northbound,"-32.9835,150.68582",0.0,06:30,92,92
putty road northbound,"-32.99316,150.68514",0.0,06:30,86,86
putty road northbound,"-33.00399,150.68478",0.0,06:30,92,92
putty road northbound,"-33.01257,150.67535",0.0,06:30,92,92
putty road northbound,"-33.02386,150.66914",0.0,06:30,92,92
putty road northbound,"-33.03785,150.67376",0.0,06:30,92,92
putty road northbound,"-33.04329,150.68168",0.0,06:30,92,92
putty road northbound,"-33.05142,150.68292",0.0,06:30,92,92
putty road northbound,"-33.05877,150.69649",0.0,06:30,86,86
putty road northbound,"-33.07008,150.69861",0.0,06:30,92,92
putty road northbound,"-33.08094,150.70953",0.0,06:30,92,92
putty road northbound,"-33.09161,150.69732",0.0,06:30,98,98
putty road northbound,"-33.10765,150.69458",0.0,06:30,92,92
putty road northbound,"-33.11883,150.69525",0.0,06:30,98,98
putty road northbound,"-33.12822,150.69108",0.0,06:30,92,92
putty road northbound,"-33.14084,150.68594",0.0,06:30,92,92
putty road northbound,"-33.15414,150.68999",0.0,06:30,98,98
putty road northbound,"-33.15905,150.69508",0.0,06:30,98,98
putty road northbound,"-33.17147,150.69418",0.0,06:30,92,92
putty road northbound,"-33.18816,150.69127",0.0,06:30,92,92
putty road northbound,"-33.2045,150.68271",0.0,06:30,92,92
putty road northbound,"-33.21945,150.67087",0.0,06:30,92,92
putty road northbound,"-33.2305,150.65905",0.0,06:30,98,98
putty road northbound,"-33.2356,150.64885",0.0,06:30,98,98
putty road northbound,"-33.24601,150.64981",0.0,06:30,92,92
putty road northbound,"-33.25606,150.65198",0.0,06:30,92,92
putty road northbound,"-33.26118,150.65757",0.0,06:30,98,98
putty road northbound,"-33.26284,150.66578",0.0,06:30,98,98
putty road northbound,"-33.26631,150.67123",0.0,06:30,92,92
putty road northbound,"-33.2674,150.67954",0.0,06:30,92,92
putty road northbound,"-33.26962,150.68643",0.0,06:30,85,85
putty road northbound,"-33.27684,150.68661",0.0,06:30,92,92
putty road northbound,"-33.2836,150.68959",0.0,06:30,85,85
putty road northbound,"-33.28808,150.69315",0.0,06:30,92,92
putty road northbound,"-33.29457,150.69237",0.0,06:30,85,85
putty road northbound,"-33.30237,150.70156",0.0,06:30,92,92
putty road northbound,"-33.31256,150.70037",0.0,06:30,85,85
putty road northbound,"-33.32161,150.70269",0.0,06:30,92,92
putty road northbound,"-33.32974,150.7013",0.0,06:30,85,85
putty road northbound,"-33.33839,150.70299",0.0,06:30,85,85
putty road northbound,"-33.34859,150.705",0.0,06:30,85,85
putty road northbound,"-33.35462,150.70482",0.0,06:30,79,79
putty road northbound,"-33.36328,150.70684",0.0,06:30,79,79
putty road northbound,"-33.3665,150.71365",0.0,06:30,85,85
putty road northbound,"-33.36794,150.72126",0.0,06:30,79,79
putty road northbound,"-33.368,150.72807",0.0,06:30,79,79
putty road northbound,"-33.37303,150.73079",0.0,06:30,85,85
putty road northbound,"-33.37384,150.73821",0.0,06:30,85,85
putty road northbound,"-33.37425,150.74518",0.0,06:30,85,85
putty road northbound,"-33.37781,150.75061",0.0,06:30,79,79
putty road northbound,"-33.38413,150.75273",0.0,06:30,85,85
putty road northbound,"-33.39117,150.7557",0.0,06:30,79,79
putty road northbound,"-33.40124,150.76343",0.0,06:30,79,79
putty road northbound,"-33.40166,150.77355",0.0,06:30,79,79
putty road northbound,"-33.40308,150.77773",0.0,06:30,79,79
putty road northbound,"-33.40467,150.78311",0.0,06:30,79,79
putty road northbound,"-33.40913,150.78739",0.0,06:30,85,85
putty road northbound,"-33.41262,150.79249",0.0,06:30,79,79
putty road northbound,"-33.41677,150.80291",0.0,06:30,79,79
putty road northbound,"-33.42019,150.81027",0.0,06:30,79,79
putty road northbound,"-33.42267,150.81551",0.0,06:30,79,79
putty road northbound,"-33.42232,150.8208",0.0,06:30,79,79
putty road northbound,"-33.42348,150.82636",0.0,06:30,79,79
putty road northbound,"-33.43033,150.82932",0.0,06:30,85,85
putty road northbound,"-33.43592,150.82862",0.0,06:30,77,77
putty road northbound,"-33.43414,150.82589",0.0,06:30,77,77
putty road northbound,"-33.43771,150.82551",0.0,06:30,77,77
putty road northbound,"-33.44441,150.82488",0.0,06:30,77,77
putty road northbound,"-33.44751,150.81787",0.0,06:30,79,79
putty road northbound,"-33.4571,150.81301",0.0,06:30,79,79
putty road northbound,"-33.46286,150.81168",0.0,06:30,79,79
putty road northbound,"-33.46638,150.81083",0.0,06:30,87,87
putty road northbound,"-33.47324,150.81692",0.0,06:30,89,89
putty road northbound,"-33.479,150.81845",0.0,06:30,87,87
putty road northbound,"-33.48633,150.81732",0.0,06:30,87,87
putty road northbound,"-33.49312,150.81831",0.0,06:30,87,87
putty road northbound,"-33.49851,150.81098",0.0,06:30,80,80
putty road northbound,"-33.50303,150.8105",0.0,06:30,80,80
putty road northbound,"-33.51023,150.82189",0.0,06:30,80,80
putty road northbound,"-33.51793,150.82501",0.0,06:30,82,82
putty road northbound,"-33.52465,150.82542",0.0,06:30,80,80
putty road northbound,"-33.53799,150.83615",0.0,06:30,80,80
putty road northbound,"-33.55047,150.83924",0.0,06:30,82,82
putty road northbound,"-33.56037,150.83774",0.0,06:30,61,61
putty road southbound,"-33.55725,150.83737",0.0,06:30,61,61
putty road southbound,"-33.54381,150.83947",0.0,06:30,82,82
putty road southbound,"-33.53027,150.83085",0.0,06:30,80,80
putty road southbound,"-33.52239,150.82486",0.0,06:30,80,80
putty road southbound,"-33.51527,150.82319",0.0,06:30,80,80
putty road southbound,"-33.5083,150.81948",0.0,06:30,82,82
putty road southbound,"-33.50119,150.80934",0.0,06:30,82,82
putty road southbound,"-33.49675,150.81488",0.0,06:30,79,79
putty road southbound,"-33.4912,150.81896",0.0,06:30,87,87
putty road southbound,"-33.48317,150.81665",0.0,06:30,87,87
putty road southbound,"-33.47662,150.81917",0.0,06:30,87,87
putty road southbound,"-33.47054,150.81447",0.0,06:30,87,87
putty road southbound,"-33.46485,150.81009",0.0,06:30,87,87
putty road southbound,"-33.46114,150.81393",0.0,06:30,79,79
putty road southbound,"-33.45384,150.81199",0.0,06:30,79,79
putty road southbound,"-33.44609,150.82015",0.0,06:30,77,77
putty road southbound,"-33.44144,150.82634",0.0,06:30,77,77
putty road southbound,"-33.43581,150.82484",0.0,06:30,77,77
putty road southbound,"-33.43493,150.82697",0.0,06:30,79,79
putty road southbound,"-33.43394,150.82819",0.0,06:30,85,85
putty road southbound,"-33.42776,150.83015",0.0,06:30,85,85
putty road southbound,"-33.42235,150.82424",0.0,06:30,85,85
putty road southbound,"-33.42255,150.81915",0.0,06:30,79,79
putty road southbound,"-33.42206,150.81283",0.0,06:30,79,79
putty road southbound,"-33.41936,150.8085",0.0,06:30,79,79
putty road southbound,"-33.41531,150.79834",0.0,06:30,85,85
putty road southbound,"-33.4119,150.79062",0.0,06:30,79,79
putty road southbound,"-33.40825,150.78545",0.0,06:30,79,79
putty road southbound,"-33.40425,150.78005",0.0,06:30,79,79
putty road southbound,"-33.40165,150.77746",0.0,06:30,79,79
putty road southbound,"-33.40192,150.77065",0.0,06:30,85,85
putty road southbound,"-33.39666,150.75931",0.0,06:30,79,79
putty road southbound,"-33.38973,150.75408",0.0,06:30,79,79
putty road southbound,"-33.38188,150.75204",0.0,06:30,85,85
putty road southbound,"-33.3759,150.74927",0.0,06:30,79,79
putty road southbound,"-33.37378,150.74306",0.0,06:30,79,79
putty road southbound,"-33.37355,150.73471",0.0,06:30,85,85
putty road southbound,"-33.37042,150.73",0.0,06:30,79,79
putty road southbound,"-33.36847,150.72424",0.0,06:30,85,85
putty road southbound,"-33.36733,150.71931",0.0,06:30,79,79
putty road southbound,"-33.36571,150.70944",0.0,06:30,85,85
putty road southbound,"-33.36067,150.70758",0.0,06:30,85,85
putty road southbound,"-33.35223,150.70382",0.0,06:30,79,79
putty road southbound,"-33.34501,150.70529",0.0,06:30,79,79
putty road southbound,"-33.33563,150.70323",0.0,06:30,79,79
putty road southbound,"-33.32684,150.703",0.0,06:30,92,92
putty road southbound,"-33.31888,150.70186",0.0,06:30,85,85
putty road southbound,"-33.30924,150.70164",0.0,06:30,92,92
putty road southbound,"-33.29963,150.70022",0.0,06:30,92,92
putty road southbound,"-33.29144,150.69182",0.0,06:30,85,85
putty road southbound,"-33.28626,150.691",0.0,06:30,92,92
putty road southbound,"-33.28063,150.68962",0.0,06:30,92,92
putty road southbound,"-33.27518,150.68629",0.0,06:30,92,92
putty road southbound,"-33.26821,150.68493",0.0,06:30,92,92
putty road southbound,"-33.26731,150.67633",0.0,06:30,92,92
putty road southbound,"-33.2649,150.66845",0.0,06:30,98,98
putty road southbound,"-33.26182,150.66164",0.0,06:30,98,98
putty road southbound,"-33.25926,150.65498",0.0,06:30,92,92
putty road southbound,"-33.25425,150.65028",0.0,06:30,92,92
putty road southbound,"-33.24289,150.64838",0.0,06:30,92,92
putty road southbound,"-33.23278,150.65363",0.0,06:30,98,98
putty road southbound,"-33.22809,150.66055",0.0,06:30,92,92
putty road southbound,"-33.21565,150.67691",0.0,06:30,98,98
putty road southbound,"-33.20068,150.68317",0.0,06:30,92,92
putty road southbound,"-33.18264,150.69317",0.0,06:30,92,92
putty road southbound,"-33.16436,150.6922",0.0,06:30,92,92
putty road southbound,"-33.15716,150.69509",0.0,06:30,92,92
putty road southbound,"-33.14507,150.68571",0.0,06:30,92,92
putty road southbound,"-33.13557,150.69196",0.0,06:30,98,98
putty road southbound,"-33.12153,150.68911",0.0,06:30,92,92
putty road southbound,"-33.11762,150.69743",0.0,06:30,98,98
putty road southbound,"-33.10513,150.69409",0.0,06:30,92,92
putty road southbound,"-33.08462,150.70765",0.0,06:30,92,92
putty road southbound,"-33.07876,150.70843",0.0,06:30,92,92
putty road southbound,"-33.06658,150.69829",0.0,06:30,98,98
putty road southbound,"-33.05414,150.68816",0.0,06:30,86,86
putty road southbound,"-33.04811,150.68206",0.0,06:30,92,92
putty road southbound,"-33.03889,150.67895",0.0,06:30,92,92
putty road southbound,"-33.03592,150.67277",0.0,06:30,92,92
putty road southbound,"-33.02125,150.66957",0.0,06:30,92,92
putty road southbound,"-33.00959,150.67702",0.0,06:30,86,86
putty road southbound,"-33.00183,150.68554",0.0,06:30,86,86
putty road southbound,"-32.98628,150.68667",0.0,06:30,86,86
putty road southbound,"-32.98166,150.68543",0.0,06:30,86,86
putty road southbound,"-32.97579,150.68532",0.0,06:30,86,86
putty road southbound,"-32.97,150.68881",0.0,06:30,92,92
putty road southbound,"-32.96049,150.69075",0.0,06:30,86,86
putty road southbound,"-32.94908,150.69696",0.0,06:30,86,86
putty road southbound,"-32.94375,150.7011",0.0,06:30,86,86
putty road southbound,"-32.93777,150.7007",0.0,06:30,92,92
putty road southbound,"-32.93149,150.69968",0.0,06:30,92,92
putty road southbound,"-32.9301,150.69772",0.0,06:30,86,86
putty road southbound,"-32.92829,150.69836",0.0,06:30,86,86
putty road southbound,"-32.92592,150.71045",0.0,06:30,86,86
putty road southbound,"-32.92367,150.71888",0.0,06:30,92,92
putty road southbound,"-32.91717,150.72825",0.0,06:30,86,86
putty road southbound,"-32.91377,150.73862",0.0,06:30,92,92
putty road southbound,"-32.90753,150.74848",0.0,06:30,86,86
putty road southbound,"-32.89307,150.76539",0.0,06:30,92,92
putty road southbound,"-32.88273,150.77427",0.0,06:30,92,92
putty road southbound,"-32.8825,150.77951",0.0,06:30,86,86
putty road southbound,"-32.88104,150.78689",0.0,06:30,86,86
putty road southbound,"-32.87792,150.79216",0.0,06:30,92,92
putty road southbound,"-32.87491,150.80679",0.0,06:30,78,78
putty road southbound,"-32.8746,150.81689",0.0,06:30,78,78
putty road southbound,"-32.86352,150.82782",0.0,06:30,77,77
putty road southbound,"-32.85021,150.83006",0.0,06:30,78,78
putty road southbound,"-32.84181,150.83852",0.0,06:30,77,77
putty road southbound,"-32.83828,150.84682",0.0,06:30,78,78
putty road southbound,"-32.83599,150.85158",0.0,06:30,78,78
putty road southbound,"-32.8316,150.8551",0.0,06:30,78,78
putty road southbound,"-32.82474,150.86285",0.0,06:30,78,78
putty road southbound,"-32.81621,150.86916",0.0,06:30,77,77
putty road southbound,"-32.81432,150.87604",0.0,06:30,77,77
putty road southbound,"-32.81365,150.88345",0.0,06:30,78,78
putty road southbound,"-32.81106,150.89035",0.0,06:30,77,77
putty road southbound,"-32.80836,150.89848",0.0,06:30,78,78
putty road southbound,"-32.80609,150.89775",0.0,06:30,77,77
putty road southbound,"-32.8042,150.9019",0.0,06:30,78,78
putty road southbound,"-32.80222,150.89917",0.0,06:30,77,77
putty road southbound,"-32.80159,150.90279",0.0,06:30,78,78
putty road southbound,"-32.79712,150.89981",0.0,06:30,78,78
putty road southbound,"-32.79524,150.90084",0.0,06:30,78,78
putty road southbound,"-32.79217,150.901",0.0,06:30,78,78
putty road southbound,"-32.78714,150.89877",0.0,06:30,78,78
putty road southbound,"-32.78186,150.89963",0.0,06:30,78,78
putty road southbound,"-32.77776,150.90717",0.0,06:30,77,77
putty road southbound,"-32.77752,150.91078",0.0,06:30,77,77
putty road southbound,"-32.77772,150.91358",0.0,06:30,77,77
putty road southbound,"-32.77698,150.91772",0.0,06:30,77,77
putty road southbound,"-32.77395,150.92033",0.0,06:30,77,77
putty road southbound,"-32.77093,150.92047",0.0,06:30,77,77
putty road southbound,"-32.76764,150.92326",0.0,06:30,78,78
putty road southbound,"-32.76316,150.92353",0.0,06:30,78,78
putty road southbound,"-32.75914,150.924",0.0,06:30,77,77
putty road southbound,"-32.75548,150.92422",0.0,06:30,77,77
putty road southbound,"-32.75292,150.92396",0.0,06:30,78,78
putty road southbound,"-32.75053,150.92207",0.0,06:30,78,78
putty road southbound,"-32.74749,150.92349",0.0,06:30,78,78
putty road southbound,"-32.74476,150.92805",0.0,06:30,78,78
putty road southbound,"-32.74388,150.93205",0.0,06:30,78,78
putty road southbound,"-32.74011,150.93547",0.0,06:30,77,77
putty road southbound,"-32.73572,150.93956",0.0,06:30,78,78
putty road southbound,"-32.73021,150.94177",0.0,06:30,77,77
putty road southbound,"-32.72438,150.944",0.0,06:30,78,78
putty road southbound,"-32.71891,150.94714",0.0,06:30,77,77
putty road southbound,"-32.71338,150.9451",0.0,06:30,78,78
putty road southbound,"-32.70676,150.95189",0.0,06:30,77,77
putty road southbound,"-32.70362,150.95896",0.0,06:30,78,78
putty road southbound,"-32.69815,150.97569",0.0,06:30,78,78
putty road southbound,"-32.6946,150.99256",0.0,06:30,77,77
putty road southbound,"-32.69531,151.00629",0.0,06:30,78,78
putty road southbound,"-32.68349,151.01271",0.0,06:30,91,91
putty road southbound,"-32.67306,151.02525",0.0,06:30,91,91
putty road southbound,"-32.65701,151.02586",0.0,06:30,90,90
putty road southbound,"-32.65179,151.0201",0.0,06:30,91,91
putty road southbound,"-32.64632,151.03294",0.0,06:30,91,91
putty road southbound,"-32.63832,151.05225",0.0,06:30,91,91
putty road southbound,"-32.63137,151.06933",0.0,06:30,91,91
putty road southbound,"-32.62771,151.09672",0.0,06:30,90,90
putty road southbound,"-32.6186,151.0982",0.0,06:30,90,90
putty road southbound,"-32.61725,151.10548",0.0,06:30,95,95
putty road southbound,"-32.61927,151.11748",0.0,06:30,95,95
putty road southbound,"-32.62486,151.12702",0.0,06:30,87,87
putty road southbound,"-32.62358,151.13817",0.0,06:30,82,82
putty road southbound,"-32.61776,151.14697",0.0,06:30,93,93
putty road southbound,"-32.59775,151.1468",0.0,06:30,93,93
putty road southbound,"-32.58545,151.15407",0.0,06:30,93,93
putty road southbound,"-32.57037,151.1636",0.0,06:30,39,39
Newcastle Street Eastbound,"-32.74798,151.58274",0.0,06:30,58,58
Newcastle Street Westbound,"-32.75186,151.58593",0.0,06:30,57,57
Appin Road 7750 Northbound,"-34.20157,150.78721",0.0,06:30,61,61
Appin Road 7750 Northbound,"-34.19388,150.78971",0.0,06:30,61,61
Appin Road 7750 Northbound,"-34.19201,150.79025",0.0,06:30,61,61
Appin Road 7750 Northbound,"-34.18781,150.79052",0.0,06:30,61,61
Appin Road 7750 Northbound,"-34.17589,150.79066",0.0,06:30,71,71
Appin Road 7750 Northbound,"-34.16107,150.78963",0.0,06:30,71,71
Appin Road 7750 Northbound,"-34.14677,150.79044",0.0,06:30,71,71
Appin Road 7750 Northbound,"-34.1268,150.79207",0.0,06:30,78,78
Appin Road 7750 Northbound,"-34.11455,150.79767",0.0,06:30,71,71
Appin Road 7750 Northbound,"-34.11132,150.79839",0.0,06:30,60,60
Appin Road 7750 Northbound,"-34.10168,150.80255",0.0,06:30,68,68
Appin Road 7750 Northbound,"-34.08596,150.80632",0.0,06:30,68,68
Appin Road 7750 Northbound,"-34.07583,150.80822",17.460317460317466,06:30,52,63
Appin Road 7750 Southbound,"-34.08122,150.80805",17.460317460317466,06:30,52,63
Appin Road 7750 Southbound,"-34.09959,150.80352",0.0,06:30,58,58
Appin Road 7750 Southbound,"-34.11051,150.79862",0.0,06:30,63,63
Appin Road 7750 Southbound,"-34.1143,150.79787",0.0,06:30,63,63
Appin Road 7750 Southbound,"-34.12354,150.7941",0.0,06:30,71,71
Appin Road 7750 Southbound,"-34.14373,150.79049",0.0,06:30,78,78
Appin Road 7750 Southbound,"-34.15693,150.79106",0.0,06:30,71,71
Appin Road 7750 Southbound,"-34.17166,150.78965",0.0,06:30,71,71
Appin Road 7750 Southbound,"-34.18569,150.79077",0.0,06:30,71,71
Appin Road 7750 Southbound,"-34.18946,150.7907",0.0,06:30,71,71
Appin Road 7750 Southbound,"-34.19387,150.7899",0.0,06:30,71,71
Appin Road 7750 Southbound,"-34.20127,150.78733",0.0,06:30,61,61
Appin Road 7759 Northbound,"-34.29932,150.90566",0.0,06:30,88,88
Appin Road 7759 Northbound,"-34.28467,150.89897",0.0,06:30,87,87
Appin Road 7759 Northbound,"-34.27442,150.89525",0.0,06:30,87,87
Appin Road 7759 Northbound,"-34.26562,150.8916",0.0,06:30,88,88
Appin Road 7759 Northbound,"-34.25925,150.87551",0.0,06:30,88,88
Appin Road 7759 Northbound,"-34.25,150.85451",0.0,06:30,87,87
Appin Road 7759 Northbound,"-34.24135,150.83928",0.0,06:30,88,88
Appin Road 7759 Northbound,"-34.23286,150.82208",0.0,06:30,87,87
Appin Road 7759 Northbound,"-34.22155,150.80996",0.0,06:30,88,88
Appin Road 7759 Northbound,"-34.21345,150.79945",0.0,06:30,88,88
Appin Road 7759 Northbound,"-34.20814,150.79484",0.0,06:30,87,87
Appin Road 7759 Southbound,"-34.20978,150.7966",0.0,06:30,88,88
Appin Road 7759 Southbound,"-34.21547,150.80182",0.0,06:30,88,88
Appin Road 7759 Southbound,"-34.22487,150.81304",0.0,06:30,87,87
Appin Road 7759 Southbound,"-34.23602,150.82717",0.0,06:30,87,87
Appin Road 7759 Southbound,"-34.24463,150.84443",0.0,06:30,88,88
Appin Road 7759 Southbound,"-34.2507,150.86037",0.0,06:30,87,87
Appin Road 7759 Southbound,"-34.26196,150.87969",0.0,06:30,88,88
Appin Road 7759 Southbound,"-34.26703,150.89378",0.0,06:30,88,88
Appin Road 7759 Southbound,"-34.27712,150.8947",0.0,06:30,87,87
